question,precision@k,recall@k,mrr,ndcg@k,ap@k,retrieval_time,input_tokens,retrieved_docs,relevant_docs
Quali sono le informazioni contenute nel testo sul progetto e il livello di dettaglio?,0.0,0.0,0.0,0.0,0.0,0.16285616904497147,2,"['ab09cd0f802abba5424cafb8486895f60661af29b4be1bf82456cf8ab4aa9423', '0bde27bf16f9cc56ebb71690cbcd6fcfd7e9e56b3dcd36beda0365a55a9f0f25', '27833284602a507c82f3b5dc9b0bce179cf54471d36acb8d6cb67cd3c8a3c81a', 'f667f01b755bc783f19a92a2eb5e3ab40f1dea826121143a5be38ed5fc645da8', 'ddf00b4d0d6b591d40d4cddf7c615f22deb752cc0089b946f0ef7eb8e4808e52']",['c529b08072afa915615f79e7b35b4c1e24595a887c06b61b92401ccf788d475d']
Qual è la procedura per importare un DWG/DXF in un GeoPackage utilizzando QGIS?,0.2,1.0,0.3333333333333333,0.5,1.0,0.16285616904497147,2,"['c9fd320e76adcaa7984aea91f68f4c076539ae03753a4205df5d2cec18732085', '01ef81d58533ec9e6f2cb0dc736e9be7ae930b74eea6632f72091bef96c0df80', '149c8e72bfd8c6cb8ad968ae2cd76f8607c5afbe64ec8200de32366255a0cd31', 'f17fd5d9efa75603abaf7c456c0cfc1a50919c0d31102571f09d3fe822c803da', '9c4f9e19daec2819d5558df9bfa64f4bd7079d462ca9cdcb83a86a8858c0ecf1']",['149c8e72bfd8c6cb8ad968ae2cd76f8607c5afbe64ec8200de32366255a0cd31']
Come posso riutilizzare vecchi MOSI in una versione 1.3 del Geoportale Nazionale Archeologia?,0.0,0.0,0.0,0.0,0.0,0.16285616904497147,2,"['b7749109e07246168dd5f85799e49a2b0844f9057237af9d410755d84ade6027', '830b11f0df62149799e2d4594ac111ff407f18dbed19fdd5f9466c2946e2be2d', '48e12e83c992c6410e6e8397e2d215ac00cf31869f946a69b36803deb2d77dfd', '9637ad74f82348c460e3d093cb6d140476600d2dc33546ebaee32e2c424dcd2d', 'c734caacd58a1ccaf3ff8fa855925c88245d2cb43a8a8d761e119d9a98ef67a7']",['0076b84509c1cffd17a8adb8fe2da8512bf100a5bae677ba20b4596ca70e1467']
Quali sono le informazioni contenute nel testo?,0.0,0.0,0.0,0.0,0.0,0.16285616904497147,2,"['2f51fdc36390a5cd67a2115f1fd019498cdcadb229f0ec90be01a9edb0c7667e', '85baba03b87739a5617b9936b2730f37397ad3514134177baceaa8cd31af75b3', '57e24ec1bec7bf55fc1c8b38a5f71f3b74a213470be0f25e0f62c13e3c365257', '1a2e1417f01e290b71b260e70cbd2cf04ab45d692c99f718f462e7eef1374a42', 'c5b3b0c05b26696e5128155633607aa1fe6086dd7a6f23a9c9438091999964fe']",['09a4b6976bf658c20288671dd2e46f0f10ad3ae9c6aece586b1e7c89b18c5143']
Quali sono le ere specificate nel vocabolario DTR?,0.2,1.0,1.0,1.0,1.0,0.16285616904497147,2,"['bcd3fcddc3424bb3a5a1c5b5956eaa711f8110f793d3013f1cd484216b903d9d', '20bd9faa0ae24ebf6b56e23948dc6c197641b44b5e4a020e65fda7f6e95a6091', '5db50f22f42608cb5d2b4d0e81e3e651b91e777a71e877c1831f5fb0bf548092', '3b14796d7d257593b36997c15bb3ccfd0552a8ee0eb0047bd1061a9727198df1', '337c1e640184674663045c197874183a72c0e8e1b3821b4a50d773be0765d969']",['bcd3fcddc3424bb3a5a1c5b5956eaa711f8110f793d3013f1cd484216b903d9d']
Quali sono le informazioni contenute nel RCG?,0.2,1.0,1.0,1.0,1.0,0.16285616904497147,2,"['798b07883f702cb32440714ea95851258ef0dad14d2e9fa5f96894d77f72b254', '923251ed120cad2d844ecbe56fa853f3f839e84af228d5f7fcd4ca3758942345', '2be728bba8178001b1e3356c69a8b4c19b2147befc303010fbe44810cac121da', '254a59d408662cc0068916b5958612170d01dcc3783eedfa44b0866866ac0582', '4a3621610484f93a219617267d151a4a8b88545aa3573c3c99e699216f73a49e']",['798b07883f702cb32440714ea95851258ef0dad14d2e9fa5f96894d77f72b254']
Quali sono i dati che devono essere inseriti nella scheda del MOPR per compilare la Carta del potenziale?,0.2,1.0,1.0,1.0,1.0,0.16285616904497147,2,"['0724bf0018a7589c9e716876e0800909784fa45364c7b147b9378438e501301d', '2ed570a58910ab720f6b8265637984596baf12f85cfe058542bde24baf252fdc', '4b667172297958de0a0e8629345d69ac35f244be0dfd791bb11150fa00d203ec', 'c601a0de5921bab207773c81f7ed8309ffaf6f91f897aafe00f0b7a9c3bae102', 'd34963c53852b8cbd28b2829b8cc027a6cd0595930cf0ac2f7cf05c83119e3dd']",['0724bf0018a7589c9e716876e0800909784fa45364c7b147b9378438e501301d']
Qual è la procedura adottata per il caso di Fano nel corso della ricerca di archivio per semplificare e velocizzare la compilazione dei MOSI?,0.2,1.0,0.25,0.4306765580733929,1.0,0.16285616904497147,2,"['43c1d21b139b6b727de3cde2d4f679c9c94a722415fbea022c3e2e0fd2dd4f7d', 'ef4580b5dc2f75280d4ec8daa09ac6dfc0da73a0da2535bd9a50acaf615d0b77', 'de955ab49ba27d3175e29cbd5e40bac8224d469c01f48433d009503343d60de2', '6844bb13be9710a662fa5559d4736404b19aca077e51c310db73dcca78cfd106', '0283c3d47c8707a6b689db63d53f74c87092c65da9433ff2f9631b521995aa5f']",['6844bb13be9710a662fa5559d4736404b19aca077e51c310db73dcca78cfd106']
Quali sono le applicazioni specifiche utilizzate per la rappresentazione dei MOSI nella redazione di una carta archeologica?,0.2,1.0,0.5,0.6309297535714573,1.0,0.16285616904497147,2,"['dcf5f7a4c73bccace069ff1a12ff5060e816af52037273ea5ca9ad01b2c88080', '8e04d66750a3dafa2e43222832b0306ef02463715f3181a4b41e12bb02016c2f', '381f3ca81f8045bca580145bb39c8719528210c242349828cb58ddbba6de0f6d', '553bbca04449913f200b58cbc87a1fb6fe159cd18634a81b7b41e9009cb38253', '437757a7f868aba93c5cd5259bacc8275dd25f3a461e02bd38f340d288982f95']",['8e04d66750a3dafa2e43222832b0306ef02463715f3181a4b41e12bb02016c2f']
Qual è il sistema di riferimento utilizzato per le geometrie necessarie al GNA e per le foto satellitari come Bing e Google?,0.2,1.0,0.5,0.6309297535714573,1.0,0.16285616904497147,2,"['5693310e7c0c3ef3b7bda1c9a96fbed17178538757c4dc531718e885c613642e', '5a63262d43619a17f83e482bfdd9eb7a64fe2d0c92e5635c1ff2a6dd198b1d36', '6f2cddd1ce454a905b4810ba896ba38a4e8371f3cf8c86a21c2b725fead59ac8', '663cd9685a632bff24ddaa87e272f244d6d45d61857389ecaae4a7321d47a235', '58218da3b5b2e2d81c41237269e87aa9ef776e2932597c247f50710371c22dda']",['5a63262d43619a17f83e482bfdd9eb7a64fe2d0c92e5635c1ff2a6dd198b1d36']
Quali informazioni devono essere inserite nel campo note GEN quando si compila il MOSI?,0.2,1.0,1.0,1.0,1.0,0.16285616904497147,2,"['dcb5e901abe027ed1b72a141fd5f4e50dfb0e6aad9573d51ee142c4e1ac06d20', '5cec8a15ce35b302ca7f5aa49c04aec3229a5f81b3ac65487539a09e41e40c6c', 'f2154e8741a75791d81c57fe3bf2632bc424279259f33f0fa4116efabf245ca8', '782ebd93b9edd41fab7f1c18f9114358a57c498bf9552ab986b49077cc49dc0a', '082cc57bdffe2890c781851afe8ca45fe82226e70f72746a64982a69ebc4c554']",['dcb5e901abe027ed1b72a141fd5f4e50dfb0e6aad9573d51ee142c4e1ac06d20']
Quali sono le applicazioni specifiche dell'utilizzo del Template per la redazione di una carta archeologica?,0.0,0.0,0.0,0.0,0.0,0.16285616904497147,2,"['f250624262785a9a8e19f1bd116d2d250a0a0a969cff5329a19609b52ac7923f', 'e22532d0d7294625f663c59de5644a7afcc6d50ea110199e9f4afd195e6bc3b7', 'b8f49fb129265bd0541e66913007df32ae6856b10365f00c454d81cb50cca35f', '2307032e12f70a83717fe28eedd0d26ccc1b7bc6c9bdd5220588a6508dc2bfa5', 'a23cb2162d9d60442b0af2f64f5aefd532385989a11e2a6664c9fd5853b9a635']",['5b1c01b2e22df87e58856e03f0e5aacc4221daecec68b8981216bff337823b02']
Quali sono le istruzioni per compilare il MOPR nel Geoportale Nazionale Archeologia?,0.0,0.0,0.0,0.0,0.0,0.16285616904497147,2,"['4df3a35f91d34db04a742b177444dd2b7fa41176060b140a37e45b9316f44e87', '38401a4164cb6b571e2a5ccd7448c33a553b78a60f4888e40b05f8c6f574dc5d', 'b1acfdf407952ea473d5febb21b87e2e4d73a0987b749ebcac938878f6bed896', 'd54177cd4ebad4643f16d76170fbbf58ff0ae88fb22681ebe37c22a7f40267c7', 'a7795b064090a510e23f4198c28e556cc664dd890ca21953e408521e2108f446']",['0107d97ec97dc5434dc1c9e3917f63aa2b485aceb52957d0f6c74f09db188179']
Quali sono le procedure da seguire in caso di riscontro di problematiche nel progetto?,0.2,1.0,1.0,1.0,1.0,0.16285616904497147,2,"['770f7b9e294d11d912d0f5648de2be3fd29f09a84f60a84e87d65bd24bbfe419', '4469b39376fbe3416838c75378e7b2e3230ca54219c7c3257776db1357fb9a65', 'eedfc5584b2f0888a8bcb32faf90083cbf937a5fa95f2fcefc368ad37d66f37d', 'a977a7c68fb6e414bd309b968b1a70e611bc189112067ee6e01ca3e21ea59693', '10fae61a12f6620aa81d1f1cca7c373df19287045336a71f3d527e120a329c77']",['770f7b9e294d11d912d0f5648de2be3fd29f09a84f60a84e87d65bd24bbfe419']
Qual è l'utilizzo del Template per la redazione di una carta archeologica?,0.0,0.0,0.0,0.0,0.0,0.16285616904497147,2,"['2307032e12f70a83717fe28eedd0d26ccc1b7bc6c9bdd5220588a6508dc2bfa5', 'f250624262785a9a8e19f1bd116d2d250a0a0a969cff5329a19609b52ac7923f', '9274bdce65da28b744d424c23bd05a3d1ed94bd98e9c5eb5c5e25f745bfac43a', 'b33b90ecde24024f747f284f696d2feeafdae7e1e078d4d0bced8452dc3e4fda', 'dfb9e3c8c40c9633438e030063761efcbe10792d4b5869a7c005327f84c18201']",['b097e34c90b68828723b61acd973fe3e6936e2413ff04f404ddba1842b8668b2']
Come stampare il dettaglio delle ricognizioni nel Geoportale Nazionale Archeologia?,0.0,0.0,0.0,0.0,0.0,0.16285616904497147,2,"['24e2a853d55875fef7b91abfab5aa342e2b03bc39d05ee08e85f1a2d19a444dd', '201bdb1a274b84cb888098216d5508154ffd942b1d5659cfacc1bbba0333e970', 'edd6acd27fa531aec1b5839e935c3e4246aa8fc21d0e308c84eeb7c7a588fb6a', '153bd2edf4610a79cfa75012bc50689123d55daba8c339d5dfaaac2331ae18db', '2b8fa610ab8a71ad7b60503d7252f8a57b05530287dd07a34d79208e952e1140']",['64beeebdad89a4926b0435aa8b5a570de64448f866340740b47d51baf675d170']
Quali sono i gradi di potenziale archeologico previsti dal template del MOPR e come vengono quantificati?,0.2,1.0,1.0,1.0,1.0,0.16285616904497147,2,"['7309555d8321159d82b5bc1fbd5b84d052002336e8769de496b60a4efcc6cd61', 'c19d8c4ea32bb86db6cdc29ce199df000815805b14d9afae94fdcb66736ec758', 'd98fabdf0a97b502c3c481f9196058a54f518d3ddc5de4a6ea690ff84f1226af', 'dff66a7d6ba3a961565ade59d0e1694c28b1230b7309890fc808dc1e3abc9b8a', '09c6fc2bf7112a95b0cbacf45bfdf90e7b2bbd52ed916b2a66f24e1def3f1c30']",['7309555d8321159d82b5bc1fbd5b84d052002336e8769de496b60a4efcc6cd61']
Quali sono le brevi note su QGIS?,0.0,0.0,0.0,0.0,0.0,0.16285616904497147,2,"['8eb9dc2f7ac620a24fa1a3180aa924ad75733b0087b91f767b9ade07e5d51086', '1f84993d195013c6c3fdfde80c49c0d9b632aafb9ae661d3d825b6981f8b3b65', '5ecef36c906a71074ba3a1f32c2dde7ff18f02298643950b33ee182ccb475e76', 'b319d2a127c2453be15158234bdbb2ad8ba93b02d054cf6211673eced220da47', '04d0f385306fe63e69fdcf447bd306d8e83e59a1d489bb56ffc344a8ab6ece5f']",['7d3a1a5351c0cb761efd979c5709c09a374683959ac02eb937f6672f52d6b74a']
Quale tipo di foglio Excel viene utilizzato per la catalogazione dei documenti di archivio?,0.2,1.0,0.3333333333333333,0.5,1.0,0.16285616904497147,2,"['553bbca04449913f200b58cbc87a1fb6fe159cd18634a81b7b41e9009cb38253', 'f769d941f70a079a3baa0e213064c4b53530a4edf0e787bc83f51c09df9c9649', 'e94b98b99e292801f4fb694786aea8a4c0f9fb90165477d80f4d1f8fc656c8c6', '81e0ab19e8ee92a435ccdc65a22d66422c38eb26580667e7f58b43f0ebb907c8', 'aa1f183a9f71ce638421af9afa267658f24d2165f22cb15cbc21e619a0d979d6']",['e94b98b99e292801f4fb694786aea8a4c0f9fb90165477d80f4d1f8fc656c8c6']
Quali sono le avvertenze relative al livello di dettaglio del progetto nel Geoportale Nazionale Archeologia?,0.0,0.0,0.0,0.0,0.0,0.2506537139415741,2,"['27833284602a507c82f3b5dc9b0bce179cf54471d36acb8d6cb67cd3c8a3c81a', 'f667f01b755bc783f19a92a2eb5e3ab40f1dea826121143a5be38ed5fc645da8', 'ddf00b4d0d6b591d40d4cddf7c615f22deb752cc0089b946f0ef7eb8e4808e52', '8dcf04df0b7d00b8e2fabc0336a1db7e0914fac31da281154e61c6331b1d0da5', '0ae72ed83dec65ecc5cb259913f53d288e5e2aaf103935863e6cfa210172e7c1']",['7c9547cda2d64a65515a49924a0b8035df33d2e6973e16b466bbb1bf524802f0']
"Quali sono le informazioni presenti nel manuale relative alla struttura, alle caratteristiche e alle modalità di compilazione dei singoli campi della banca dati GNA?",0.2,1.0,1.0,1.0,1.0,0.2506537139415741,2,"['57e24ec1bec7bf55fc1c8b38a5f71f3b74a213470be0f25e0f62c13e3c365257', '1a2e1417f01e290b71b260e70cbd2cf04ab45d692c99f718f462e7eef1374a42', '773fe1d7a7ce80466f3d12a305378d2bbfc2afcfefd69852cc2f5e2dde88683d', 'ff46a86c7079dfd9c025d44e5d89bb2e38c3d51dc883bb54ed7799d0e93df394', 'dffc31beca5c0c116df07e1113f3a66b48b9031869525da0c0d4413390cd29ca']",['57e24ec1bec7bf55fc1c8b38a5f71f3b74a213470be0f25e0f62c13e3c365257']
Qual è lo scopo della modifica della registrazione dei riferimenti cronologici nel Vocabolario DTR?,0.2,1.0,1.0,1.0,1.0,0.2506537139415741,2,"['3b14796d7d257593b36997c15bb3ccfd0552a8ee0eb0047bd1061a9727198df1', 'b90c3ce4973901be2bbb27644f56f23417c568ee852275dfe1c3bce36c1f1411', 'bcd3fcddc3424bb3a5a1c5b5956eaa711f8110f793d3013f1cd484216b903d9d', 'fa2c9ea9560edda70af04cf0a4a7137a5646260433e1d8218a86c520ec218bbf', '337c1e640184674663045c197874183a72c0e8e1b3821b4a50d773be0765d969']",['3b14796d7d257593b36997c15bb3ccfd0552a8ee0eb0047bd1061a9727198df1']
Qual è lo scopo del layer RCG multipolygon nel contesto del Geoportale Nazionale Archeologia?,0.2,1.0,0.3333333333333333,0.5,1.0,0.2506537139415741,2,"['78ee9f0a48a1376a0c849ef55fb08c2b61cddf6cfe00f4113f56da97c8d39e0a', '0dfd958d45dab0a7a1675fd09086d95ef4619096418d584531a1f696ec90d019', 'e8f4093f7011ff38fc18427b4d412791931c9987aaf952df381bb7a3d2265576', 'b4c22e4e434f34d4b8e30ae7ac5a8319a2b8ebca89b157b994c0267daa87a760', 'f85a70116db8c0f571c3a6c0bbc548e208af15a81714ff7859bc21bf6b28df3f']",['e8f4093f7011ff38fc18427b4d412791931c9987aaf952df381bb7a3d2265576']
Quali sono i campi obbligatori precompilati nel Modulo di Progetto (MOPR) del Geoportale Nazionale Archeologia?,0.0,0.0,0.0,0.0,0.0,0.2506537139415741,2,"['fd850d85bdefde4ca18977a404bd0558298f5cef827f40539459e18f26556091', 'd54177cd4ebad4643f16d76170fbbf58ff0ae88fb22681ebe37c22a7f40267c7', '804bc68af27041c4f3f71fa1fe419b8ab21d6cb6f42fa0c34ae385f57d593df0', '3ae504f98a39d0139ed9e37d400d88dcae71737c21afd1800d03c8ffcaf248d5', 'c7105690d2336ec02b491a4b9d8af582c95973686c722a96d44efd4ca7b89eb5']",['450e6638899ce6ed6e925a64b0e2d6e3f599fedb1cbd7e675224bde62fbda55e']
Qual è il livello minimo di descrizione del censimento in corso?,0.2,1.0,0.2,0.38685280723454163,1.0,0.2506537139415741,2,"['ab09cd0f802abba5424cafb8486895f60661af29b4be1bf82456cf8ab4aa9423', '9e6e21aba32bc0c87b24e2d155fe1b1a02c919a0e43de01dbd9995d43b58bced', '8dcf04df0b7d00b8e2fabc0336a1db7e0914fac31da281154e61c6331b1d0da5', '27833284602a507c82f3b5dc9b0bce179cf54471d36acb8d6cb67cd3c8a3c81a', '1231a4a87b1f499c47a2404bbb82e4d1c9f9dd59b39f2606092772383fc254a7']",['1231a4a87b1f499c47a2404bbb82e4d1c9f9dd59b39f2606092772383fc254a7']
Qual è il Modulo di Progetto (MOPR e MOPR GENERICO) e a cosa serve?,0.2,1.0,1.0,1.0,1.0,0.2506537139415741,2,"['754bbfed40f002057ae6c1308a67ad8ec245e359933671cbbe0432aedf69c181', '1cb8c47199d27f2c13d8b16b743318aedecee12141c3b31e4954d5a31c2bb7b5', '703881b631a886ac7637b8440bba8e5d5d91b6a0abd5a73c4a067133f7ad8d16', 'db0da66abb0919cd3c8eb4af5b2bdc520e26e650c68f506c9335635edaee3dcf', '898b8222924978aa974bcc306e3528b8820e307de51fd6759fa6ee49ce5d5211']",['754bbfed40f002057ae6c1308a67ad8ec245e359933671cbbe0432aedf69c181']
Quali sono le istruzioni operative per il conferimento al GNA dei dati minimi di tutte le ricerche archeologiche dirette dal Ministero della Cultura?,0.0,0.0,0.0,0.0,0.0,0.2506537139415741,2,"['b7b2f460cc285e8a68a608863cd814e5525afd3259ec705142c793623db3a3de', '022e4760e3074da7e2152df2b1c9c6708ee8413264b15c9696b2e182929c2b73', '1521289233fe45b5e061dbf52ca9e36131c7e3d0984656509438ae37e97b8604', '1953e601c42a0f735404d2b29068be3a25e5af94a740f4f670627e216f720765', '195c7c332490450283fad5c4a2fd51de75a3caa5d924a8342ddc8ae3ac05647b']",['c0e494fc9cf25838b4d1c1b6a270bb794e2344d4c0240c411d2698c2dbbc6ecf']
Quali sono le dimensioni minime per utilizzare un DSC multipolygon?,0.2,1.0,0.25,0.4306765580733929,1.0,0.2506537139415741,2,"['1c6de0d5ca33d03a880c99271ec16a6281ebb22bd037549c2051015cdbf7cc10', '0236cb590e7e8f3baa51db0d30b91276554e6d7c3c893740a1fcf0c269394c40', 'bd39f26a257ac93789f4a319e452299e86cd44a59fc0b744406085e95b3d90c9', '2aa897337b28bfa3814e466a9cc0cf7bc375593e6930eb161022e6b03f4b19b5', 'c5819a8e8ae569fcc45a66a3c4885e5898881ed4413ad0aa60c815271667b256']",['2aa897337b28bfa3814e466a9cc0cf7bc375593e6930eb161022e6b03f4b19b5']
Quali sono le istruzioni operative per il conferimento al GNA dei dati minimi di tutte le ricerche archeologiche dirette dal Ministero della Cultura?,0.0,0.0,0.0,0.0,0.0,0.2506537139415741,2,"['b7b2f460cc285e8a68a608863cd814e5525afd3259ec705142c793623db3a3de', '022e4760e3074da7e2152df2b1c9c6708ee8413264b15c9696b2e182929c2b73', '1521289233fe45b5e061dbf52ca9e36131c7e3d0984656509438ae37e97b8604', '1953e601c42a0f735404d2b29068be3a25e5af94a740f4f670627e216f720765', '195c7c332490450283fad5c4a2fd51de75a3caa5d924a8342ddc8ae3ac05647b']",['5adb6c1e6211f68d73c5c39b9686174d6066b75ddda6547d944f9f5fe9f89fb3']
Come posso georeferenziare un raster in QGIS e caricarlo in un GeoPackage?,0.2,1.0,1.0,1.0,1.0,0.2506537139415741,2,"['e8ac9ba50cf4d546eb808b5c3a475bb224a75c23ef20d8f850d4846b387385e8', 'fc9f9dacf2dbe1a77e72edf671113d46b7646c3b7d3b3ca5cd31081d138ec908', 'df557ef9ed6f0796cfe131373e5fda80fc134a87dd890347f64efe0e4fd85145', '12d50880a90273dd190917dbdf0841d407f4b3617b163a3433db6737e75ab6a1', 'af2ef0b237ac1c66a852ea8d46b82b4b8595d3ae9d775e5b4ea3f10fe8f8c078']",['e8ac9ba50cf4d546eb808b5c3a475bb224a75c23ef20d8f850d4846b387385e8']
Quali sono i diversi tipi di rilievo presenti nel vocabolario GPT?,0.2,1.0,1.0,1.0,1.0,0.2506537139415741,2,"['26c39232a29d8e81d70966122becd6d6c295a6e8b7da51467d673c6ca6eef564', '2c21880e57d05ed5b8225801eb2ba77481355083791b897957e7f1bcf1bc5604', '2d7e2367ead8a42db7d5945cc3532b0dd9b8a93878b74ec10938b02abd682097', '6f00860f3514207cb3022132bf2558b71d59b0c41349eb0d5a66c5b7703563f6', 'e76bd91bd01c4d4fefde99d7b3964f5ba8f1d49788965f0bb56a4150810562b3']",['26c39232a29d8e81d70966122becd6d6c295a6e8b7da51467d673c6ca6eef564']
Quali sono i quattro diversi livelli archeologici che sono stati scoperti durante lo scavo per la realizzazione di un parcheggio sotterraneo e il completo rifacimento della pavimentazione in vista della completa pedonalizzazione della piazza?,0.2,1.0,1.0,1.0,1.0,0.2506537139415741,2,"['b91a111ca7a0416904906b5ba37c756ccec7a62f8f970ecf721462a654e44fe0', 'db6e46ba925a17a3ab90a02ba9b091fbdb44dbeaaa02046976e834ad6ab25d9c', 'cdc6f9c965cf0e7b0bd7bb462c54c9f58d87d2b3119c3ee1ab57f9d0fdd48e1e', '82e93529d5d248a8a38910e077ae0a8e1414a321c0a67788bfd7ed2ef4647aa0', '99081755e637e40dcb9d112ec019dfd53c7987945d18b161d6008de2d89bcb89']",['b91a111ca7a0416904906b5ba37c756ccec7a62f8f970ecf721462a654e44fe0']
"Che cosa si intende per ""validazione"" dei dati nel contesto delle istruzioni operative per il conferimento al GNA dei dati minimi di tutte le ricerche archeologiche dirette dal Ministero della Cultura?",0.2,1.0,0.5,0.6309297535714573,1.0,0.2506537139415741,2,"['59cc250fc92489a30fad26fa957c2e8156ba6f3e4e728b0699730483d5b543d4', '9183c4f29e32c5977e348e03fce21cf339f39727f81879392359a77abf992fce', 'b7b2f460cc285e8a68a608863cd814e5525afd3259ec705142c793623db3a3de', '022e4760e3074da7e2152df2b1c9c6708ee8413264b15c9696b2e182929c2b73', '14e317f989af379b84a282fabcbc12c599be8650fc4f04764a7faf1c30362b1f']",['9183c4f29e32c5977e348e03fce21cf339f39727f81879392359a77abf992fce']
"Quali sono le modalità di interazione fra il GNA e i sistemi locali di conferimento e raccolta dei dati già interoperabili con il GNA, in uso presso alcune Soprintendenze?",0.2,1.0,1.0,1.0,1.0,0.2506537139415741,2,"['8470000082ecb810c2846605e1881295e14fa35a851c324fb220b91130464368', 'e1550abf64f1fee96aede287c542c7731989ff4513e16dea41845546cacfe584', 'f58ee7c5e3e5bee22e42cff29db14d66692fd1d21d10d8540b6218a548af8718', '6dfd3d094817beece54354290d2fcbf6af142b01ba7bee109fa79efa6a798a49', '9d2ddf91d2466aad686a6b984cc9561bc00f724714899f9dc93aa5dd37beba5f']",['8470000082ecb810c2846605e1881295e14fa35a851c324fb220b91130464368']
Quali unità amministrative possono essere aggiunte al layout in fase di stampa nel progetto?,0.2,1.0,1.0,1.0,1.0,0.2506537139415741,2,"['5eb6b652408df93d58eb0632fa209a3ceac118e20dc37c022fc750fa45a371f8', '7bde7152c274b8fed6bdafd34cf27cafe23ed0c07c5046c5a57b6264e5d8e97d', '4ecabde1b6b465eda50e629f61e9d318ef698a84df7faaa54a50c0d09cad3f99', 'fff0f27c7d80300c37b0e31ebb5c748a3698d9c68e50f51985a619d4cb7e9d39', 'ad8c66a3b0db0c96189b6966eebf3a2f2f31314966604bb213643d51a96dda11']",['5eb6b652408df93d58eb0632fa209a3ceac118e20dc37c022fc750fa45a371f8']
Quali sono i campi obbligatori per compilare il Modulo di Progetto (MOPR) nel Geoportale Nazionale Archeologia?,0.0,0.0,0.0,0.0,0.0,0.2506537139415741,2,"['d54177cd4ebad4643f16d76170fbbf58ff0ae88fb22681ebe37c22a7f40267c7', 'fd850d85bdefde4ca18977a404bd0558298f5cef827f40539459e18f26556091', '3ae504f98a39d0139ed9e37d400d88dcae71737c21afd1800d03c8ffcaf248d5', '804bc68af27041c4f3f71fa1fe419b8ab21d6cb6f42fa0c34ae385f57d593df0', 'e468f3c09ae2990d22f0dd850d5e18d3f3ef29fa47bd0032c83e9305a9da05ab']",['c7105690d2336ec02b491a4b9d8af582c95973686c722a96d44efd4ca7b89eb5']
Come posso riutilizzare vecchi MOSI in modo corretto nel Geoportale Nazionale Archeologia?,0.0,0.0,0.0,0.0,0.0,0.2506537139415741,2,"['b985b4f5d1c3ae07372d9d10a0b5b1eef0d2db0fd052fbb14ce6c0566390e145', 'c734caacd58a1ccaf3ff8fa855925c88245d2cb43a8a8d761e119d9a98ef67a7', '6c5c1af0567b412b3dd4ed657efe1820b14d74df1cd2a8d0101805ca1b658b4b', '39ddd38b6a0509b823cfed39b615903d2f110dceb35d52eae26aeea91f3ed972', '8d64cd4b8858d806e70371292278305f5b1852362397fd2705b303ce831d90b4']",['ff82bdac0407fd3493b24153f96c1268f875ba53f9be78ed8ff3a80fc9766e2c']
Come si accede alla maschera per compilare il MOSI?,0.2,1.0,0.5,0.6309297535714573,1.0,0.2506537139415741,2,"['e8bfec80e36394eb9141345777b4895eecf908b8a73f48f9b5e722521bb92b31', '2d86eadef31c15d82f5069431c7583c4ff73e0297f2a4c10c34f34296e661dca', 'cac6172a087154b6a2ef2f602ba3033b797e4e76d0bca3429857b3873d03efd3', 'c5b3b0c05b26696e5128155633607aa1fe6086dd7a6f23a9c9438091999964fe', '9907c836f44202fd667bb8b8c849d276c95a1fa5bad2df5320704899d70f8006']",['2d86eadef31c15d82f5069431c7583c4ff73e0297f2a4c10c34f34296e661dca']
Quali sono i principali gruppi creati all'interno del Template di Fano utili per la georeferenziazione dei MOSI?,0.2,1.0,1.0,1.0,1.0,0.2506537139415741,2,"['9305adb6ea7ed6831b805c2817c02d5e7c9ac6d618a94b058135e548f58f9334', '3f4b13951024b73e59b42ab58a144db4b2419bccaf5b205e12a1822f1e300a64', '0283c3d47c8707a6b689db63d53f74c87092c65da9433ff2f9631b521995aa5f', 'dcf5f7a4c73bccace069ff1a12ff5060e816af52037273ea5ca9ad01b2c88080', '43c1d21b139b6b727de3cde2d4f679c9c94a722415fbea022c3e2e0fd2dd4f7d']",['9305adb6ea7ed6831b805c2817c02d5e7c9ac6d618a94b058135e548f58f9334']
Quali sono le chiavi e i valori del vocabolario RCGC?,0.2,1.0,0.5,0.6309297535714573,1.0,0.2506537139415741,2,"['631f52b934ac6ae4d6a6b09d732d9e06cbe29540f19be7c49b9e4adf659a3ae3', '4939d858a0948e360b35d8ff604eaeaa218c9127cb7d32da7a39ccff6baaa85c', '9dd65738201896c648a851f691382035b71c16a44f9f24d04807450f51e24861', '4f922690167183856a2ffb86f09ae8bd9e696c8971188345f4d9f7b4aed0c23e', '6f00860f3514207cb3022132bf2558b71d59b0c41349eb0d5a66c5b7703563f6']",['4939d858a0948e360b35d8ff604eaeaa218c9127cb7d32da7a39ccff6baaa85c']
